n_blocks,insert_bps,erase_bps
2270,42635.7,5.37179e+06
2270,42635.7,6.29907e+06
2272,6.67797e+06,6.29907e+06
2272,6.67797e+06,5.60294e+06
2272,6.67797e+06,1.16434e+06
2270,6.67797e+06,4.11765e+06
2268,6.67797e+06,8.05202e+06
2270,3.14375e+07,8.05202e+06
2263,3.14375e+07,7.17771e+06
2265,4.42894e+06,7.17771e+06
2267,4.29609e+06,7.17771e+06
2267,4.29609e+06,1.21423e+07
2269,1.27547e+07,1.21423e+07
2269,1.27547e+07,3.17266e+06
2271,643599,3.17266e+06
2271,643599,729730
2273,2.57769e+06,729730
2275,544529,729730
2275,544529,1.61224e+06
2275,544529,1.12963e+06
2266,544529,3.01276e+06
2266,544529,966667
2268,7.81221e+06,966667
2266,7.81221e+06,5.40184e+06
2266,7.81221e+06,5.71127e+06
2266,7.81221e+06,2.33333e+06
2268,735849,2.33333e+06
2270,623457,2.33333e+06
2272,779503,2.33333e+06
2274,608350,2.33333e+06
2274,608350,1e+06
2276,128889,1e+06
2276,128889,1.78523e+06
2276,128889,1.34403e+06
2278,1.67936e+06,1.34403e+06
2273,1.67936e+06,2.25764e+06
2275,1.12041e+07,2.25764e+06
2275,1.12041e+07,1.31148e+06
2277,7.6129e+06,1.31148e+06
2275,7.6129e+06,4.8484e+06
2277,1.92857e+06,4.8484e+06
2277,1.92857e+06,2.53365e+06
2279,517150,2.53365e+06
2278,517150,2.24654e+06
2278,517150,1.45306e+06
2280,2.98843e+06,1.45306e+06
2273,2.98843e+06,3.50188e+06
2275,3.28519e+07,3.50188e+06
2277,9.46729e+06,3.50188e+06
2264,9.46729e+06,5.0099e+06
2266,5.4106e+06,5.0099e+06
2268,5.84597e+06,5.0099e+06
2263,5.84597e+06,3.833e+06
2265,882353,3.833e+06
2264,882353,2.54355e+06
2266,1.01188e+07,2.54355e+06
2268,1.69011e+06,2.54355e+06
2267,1.69011e+06,5.92126e+06
2269,2.05556e+06,5.92126e+06
2268,2.05556e+06,4.12795e+06
2270,3.61372e+06,4.12795e+06
2272,2.16889e+06,4.12795e+06
2270,2.16889e+06,3.4825e+06
2272,3.13212e+06,3.4825e+06
2272,3.13212e+06,1.96545e+07
2271,3.13212e+06,3.12788e+06
2273,696017,3.12788e+06
2275,1.09828e+06,3.12788e+06
2277,905612,3.12788e+06
2276,905612,3.59898e+06
2278,4.08333e+06,3.59898e+06
2280,3.27132e+06,3.59898e+06
2278,3.27132e+06,2.14153e+06
2280,819876,2.14153e+06
2280,819876,1.59028e+06
2282,1.34417e+06,1.59028e+06
2284,3.5747e+06,1.59028e+06
2280,3.5747e+06,1.41862e+07
2280,3.5747e+06,3.86614e+06
2280,3.5747e+06,425641
2282,2.87742e+07,425641
2279,2.87742e+07,2.42653e+07
2281,3e+07,2.42653e+07
2283,3.77778e+06,2.42653e+07
2283,3.77778e+06,93525.2
2279,3.77778e+06,3.09456e+06
2281,490431,3.09456e+06
2283,3.28676e+06,3.09456e+06
2278,3.28676e+06,2.34277e+06
2278,3.28676e+06,3.54688e+06
2280,1.14948e+06,3.54688e+06
2277,1.14948e+06,4.71117e+06
2279,6.73941e+06,4.71117e+06
2281,5.11598e+06,4.71117e+06
2281,5.11598e+06,1.22113e+07
2280,5.11598e+06,4.5777e+06
2282,3.01259e+06,4.5777e+06
2281,3.01259e+06,1.84665e+06
2279,3.01259e+06,2.67364e+06
2281,1.58387e+07,2.67364e+06
2280,1.58387e+07,1.29011e+07
2278,1.58387e+07,3.34271e+06
2280,400000,3.34271e+06
2280,400000,1.30882e+06
2282,7.89756e+06,1.30882e+06
2284,2.56908e+06,1.30882e+06
2278,2.56908e+06,4.81095e+06
2280,8.06571e+06,4.81095e+06
2277,8.06571e+06,9.87273e+06
2279,3.17529e+06,9.87273e+06
2272,3.17529e+06,4.73866e+06
2274,6.59489e+06,4.73866e+06
2274,6.59489e+06,1.32312e+06
2274,6.59489e+06,3676.47
2273,6.59489e+06,7.7651e+06
2275,1.30335e+06,7.7651e+06
2277,101818,7.7651e+06
2279,4.12594e+06,7.7651e+06
2279,4.12594e+06,2.02667e+06
2281,2.04619e+06,2.02667e+06
2281,2.04619e+06,907725
2276,2.04619e+06,4.44876e+06
2278,1.02047e+07,4.44876e+06
2277,1.02047e+07,6.79498e+06
2277,1.02047e+07,6.59887e+06
2279,4.54214e+06,6.59887e+06
2281,6.97701e+06,6.59887e+06
2277,6.97701e+06,3.96399e+06
2279,1.78919e+06,3.96399e+06
2281,860526,3.96399e+06
2280,860526,2.28438e+07
2282,319202,2.28438e+07
2278,319202,4.66867e+06
2280,2.28472e+06,4.66867e+06
2276,2.28472e+06,5.03655e+06
2278,7.63851e+06,5.03655e+06
2280,1.25513e+06,5.03655e+06
2280,1.25513e+06,322335
2277,1.25513e+06,2.3859e+06
2279,1.4563e+07,2.3859e+06
2279,1.4563e+07,159091
2278,1.4563e+07,4.27273e+06
2277,1.4563e+07,7.00833e+07
2279,8.448e+06,7.00833e+07
2279,8.448e+06,1.58364e+06
2281,6.80597e+06,1.58364e+06
2274,6.80597e+06,4.59431e+06
2276,1.35068e+07,4.59431e+06
2273,1.35068e+07,7.24611e+06
2273,1.35068e+07,1.61131e+06
2275,3.64516e+06,1.61131e+06
2277,6.92424e+06,1.61131e+06
2279,2.1073e+06,1.61131e+06
2274,2.1073e+06,3.59775e+06
2274,2.1073e+06,1.32399e+06
2276,9.30102e+06,1.32399e+06
2271,9.30102e+06,5.05521e+06
2273,2.72632e+07,5.05521e+06
2275,4.27817e+06,5.05521e+06
2267,4.27817e+06,1.93038e+06
2269,6.19375e+06,1.93038e+06
2268,6.19375e+06,1.69048e+07
2270,1.82273e+06,1.69048e+07
2272,1.65196e+06,1.69048e+07
2271,1.65196e+06,2.12598e+06
2271,1.65196e+06,1.1196e+06
2273,7.20397e+06,1.1196e+06
2273,7.20397e+06,29159.5
2260,7.20397e+06,3.73649e+06
2262,7.04639e+06,3.73649e+06
2264,3.63104e+06,3.73649e+06
2264,3.63104e+06,4.33333e+06
2266,1.60699e+06,4.33333e+06
2266,1.60699e+06,436975
2266,1.60699e+06,1.84112e+06
2263,1.60699e+06,2.25397e+06
2265,4.19417e+06,2.25397e+06
2267,2.35962e+06,2.25397e+06
2264,2.35962e+06,5.50877e+06
2266,847458,5.50877e+06
2268,1.69675e+07,5.50877e+06
2268,1.69675e+07,2.67178e+06
2268,1.69675e+07,38961
2265,1.69675e+07,1.05319e+07
2267,7.20312e+06,1.05319e+07
2267,7.20312e+06,1.73585e+06
2267,7.20312e+06,3.48905e+06
2269,3.61441e+06,3.48905e+06
2269,3.61441e+06,563636
2271,215947,563636
2273,2.40092e+06,563636
2275,356322,563636
2273,356322,1.33202e+07
2275,3.92842e+06,1.33202e+07
2277,1.18557e+06,1.33202e+07
2272,1.18557e+06,6.07767e+06
2274,8.32558e+06,6.07767e+06
2274,8.32558e+06,688525
2270,8.32558e+06,2.56749e+06
2272,9.83122e+06,2.56749e+06
2271,9.83122e+06,3.7963e+06
2273,5.41463e+06,3.7963e+06
2268,5.41463e+06,5.99106e+06
2270,3.6699e+06,5.99106e+06
2272,7.81683e+06,5.99106e+06
2264,7.81683e+06,7.64387e+06
2266,1.03744e+07,7.64387e+06
2266,1.03744e+07,1.33657e+06
2264,1.03744e+07,1.8099e+07
2266,2.61409e+06,1.8099e+07
2268,3.33416e+06,1.8099e+07
2270,1.58362e+06,1.8099e+07
2270,1.58362e+06,2.47612e+07
2272,6.59756e+06,2.47612e+07
2267,6.59756e+06,5.1137e+06
2269,1.33163e+07,5.1137e+06
2269,1.33163e+07,847619
2265,1.33163e+07,4.71919e+06
2267,1.54204e+07,4.71919e+06
2266,1.54204e+07,2.37819e+06
2268,2.25085e+06,2.37819e+06
2268,2.25085e+06,471154
2270,212871,471154
2268,212871,6.01562e+06
2270,6.67347e+06,6.01562e+06
2270,6.67347e+06,2.46078e+06
2272,1.66304e+06,2.46078e+06
2272,1.66304e+06,4.17085e+06
2274,1.68706e+06,4.17085e+06
2276,3.48021e+06,4.17085e+06
2274,3.48021e+06,3.20876e+06
2276,6.24296e+06,3.20876e+06
2271,6.24296e+06,6.02415e+06
2273,1.19328e+07,6.02415e+06
2268,1.19328e+07,5.99204e+06
2270,4.08787e+06,5.99204e+06
2270,4.08787e+06,1.02353e+06
2270,4.08787e+06,897810
2267,4.08787e+06,9.16357e+06
2269,1.05962e+06,9.16357e+06
2271,8.70513e+06,9.16357e+06
2273,2.29793e+06,9.16357e+06
2267,2.29793e+06,2.02396e+07
2269,3.4875e+07,2.02396e+07
2268,3.4875e+07,3.67881e+06
2270,3.45673e+06,3.67881e+06
2269,3.45673e+06,367576
2271,1.21163e+06,367576
2270,1.21163e+06,1.30963e+06
2272,3.74074e+06,1.30963e+06
2268,3.74074e+06,1.85857e+06
2268,3.74074e+06,400000
2270,1.98845e+06,400000
2268,1.98845e+06,2.99579e+06
2270,3.29745e+06,2.99579e+06
2272,2.34254e+06,2.99579e+06
2269,2.34254e+06,4.61281e+06
2271,157706,4.61281e+06
2271,157706,265918
2273,1.24747e+06,265918
2275,1.83879e+06,265918
2277,1.70487e+06,265918
2274,1.70487e+06,5.08902e+06
2276,1.42759e+07,5.08902e+06
2273,1.42759e+07,4.54519e+06
2275,2.76744e+06,4.54519e+06
2273,2.76744e+06,5.17143e+06
2275,2.43007e+06,5.17143e+06
2277,197368,5.17143e+06
2276,197368,1.72797e+06
2275,197368,1.27679e+06
2277,2.60311e+06,1.27679e+06
2279,2.11272e+06,1.27679e+06
2279,2.11272e+06,2.61364e+06
2271,2.11272e+06,3.5838e+06
2273,6.50505e+06,3.5838e+06
2270,6.50505e+06,1.89189e+06
2272,1.2702e+07,1.89189e+06
2272,1.2702e+07,1.45151e+06
2268,1.2702e+07,2.95833e+06
2263,1.2702e+07,1.94819e+06
2265,9.32959e+06,1.94819e+06
2265,9.32959e+06,701439
2267,3.87306e+06,701439
2266,3.87306e+06,9.90714e+06
2262,3.87306e+06,2.87008e+06
2264,1.27866e+07,2.87008e+06
2266,2.01217e+06,2.87008e+06
2263,2.01217e+06,1.98927e+07
2265,1.41176e+07,1.98927e+07
2267,1.73262e+06,1.98927e+07
2269,133562,1.98927e+07
2269,133562,1.4377e+07
2271,410000,1.4377e+07
2271,410000,1.13861e+06
2273,1.29835e+06,1.13861e+06
2273,1.29835e+06,679570
2275,2.07186e+06,679570
2275,2.07186e+06,181070
2273,2.07186e+06,7.66109e+06
2275,6.21229e+06,7.66109e+06
2277,946166,7.66109e+06
2277,946166,3.76378e+06
2276,946166,3.76257e+06
2278,5.89669e+06,3.76257e+06
2278,5.89669e+06,958515
2277,5.89669e+06,4.84407e+06
2277,5.89669e+06,8.47826e+06
2279,1.60465e+06,8.47826e+06
2277,1.60465e+06,2.23989e+06
2279,4.48703e+06,2.23989e+06
2281,85714.3,2.23989e+06
2279,85714.3,1.14706e+06
2279,85714.3,2.17647e+06
2277,85714.3,5.14373e+06
2279,9.47403e+06,5.14373e+06
2279,9.47403e+06,4.41304e+06
2281,2.23919e+06,4.41304e+06
2279,2.23919e+06,1.2625e+06
2279,2.23919e+06,4.69189e+06
2281,1.196e+07,4.69189e+06
2278,1.196e+07,6.54468e+06
2280,1.34454e+06,6.54468e+06
2280,1.34454e+06,594937
2282,5.19136e+06,594937
2281,5.19136e+06,2.2723e+06
2283,4.54217e+06,2.2723e+06
2274,4.54217e+06,3.19508e+06
2274,4.54217e+06,9.07692e+06
2276,5.92e+07,9.07692e+06
2276,5.92e+07,2.25595e+06
2276,5.92e+07,199313
2278,3.46039e+06,199313
2270,3.46039e+06,6.66383e+06
2272,2.11407e+07,6.66383e+06
2265,2.11407e+07,7.28146e+06
2267,9.15508e+06,7.28146e+06
2259,9.15508e+06,6.77112e+06
2261,9.53846e+06,6.77112e+06
2258,9.53846e+06,4.82072e+06
2260,1.27241e+07,4.82072e+06
2262,2.57391e+06,4.82072e+06
2260,2.57391e+06,2.56279e+06
2262,3.95385e+06,2.56279e+06
2262,3.95385e+06,3.90164e+06
2264,3.06826e+06,3.90164e+06
2260,3.06826e+06,2.89292e+06
2262,2.6514e+06,2.89292e+06
2257,2.6514e+06,2.55556e+06
2259,1.80833e+07,2.55556e+06
2255,1.80833e+07,2.73903e+06
2255,1.80833e+07,3.20769e+07
2252,1.80833e+07,2.22697e+06
2254,5.49817e+06,2.22697e+06
2253,5.49817e+06,3.00781e+06
2255,3.45584e+06,3.00781e+06
2257,2.17955e+06,3.00781e+06
2256,2.17955e+06,9.85714e+06
2256,2.17955e+06,4.52727e+06
2258,3.7149e+06,4.52727e+06
2260,1.76989e+06,4.52727e+06
2256,1.76989e+06,2.44933e+06
2256,1.76989e+06,558511
2258,2.08133e+06,558511
2258,2.08133e+06,5.58824e+06
2260,1.09756e+06,5.58824e+06
2262,898507,5.58824e+06
2261,898507,2.536e+06
2259,898507,2.87368e+07
2261,4.75e+06,2.87368e+07
2263,1.32641e+06,2.87368e+07
2262,1.32641e+06,1.81555e+06
2264,6.23843e+06,1.81555e+06
2263,6.23843e+06,464615
2260,6.23843e+06,7.59862e+06
2262,1.32951e+07,7.59862e+06
2260,1.32951e+07,9.83746e+06
2262,5.09023e+06,9.83746e+06
2264,3.34836e+06,9.83746e+06
2266,1.43902e+06,9.83746e+06
2262,1.43902e+06,6.28497e+06
2264,6.14722e+06,6.28497e+06
2264,6.14722e+06,2e+06
2266,255061,2e+06
2266,255061,9.29279e+06
2268,4.76331e+06,9.29279e+06
2268,4.76331e+06,3.38056e+06
2270,1.30792e+07,3.38056e+06
2269,1.30792e+07,5e+06
2271,302500,5e+06
2273,1.06516e+06,5e+06
2273,1.06516e+06,3.40708e+06
2273,1.06516e+06,7.51515e+06
2275,1.0875e+07,7.51515e+06
2272,1.0875e+07,5.71484e+06
2274,3.25466e+06,5.71484e+06
2276,2.43487e+06,5.71484e+06
2271,2.43487e+06,2.75276e+06
2273,3.05288e+06,2.75276e+06
2265,3.05288e+06,1.99779e+06
2267,6.26471e+06,1.99779e+06
2267,6.26471e+06,2.35042e+07
2265,6.26471e+06,1.44923e+06
2267,7.45058e+06,1.44923e+06
2264,7.45058e+06,3.33025e+06
2266,1.64103e+06,3.33025e+06
2268,216102,3.33025e+06
2268,216102,1.53883e+06
2270,4.7592e+06,1.53883e+06
2270,4.7592e+06,385356
2265,4.7592e+06,1.4835e+07
2267,1.72159e+06,1.4835e+07
2267,1.72159e+06,502674
2266,1.72159e+06,9.45357e+06
2268,1.99708e+07,9.45357e+06
2270,1.34872e+07,9.45357e+06
2270,1.34872e+07,1.18326e+07
2269,1.34872e+07,1.02703e+06
2269,1.34872e+07,4e+06
2271,1.06963e+07,4e+06
2271,1.06963e+07,1.92593e+06
2271,1.06963e+07,2.83262e+06
2273,97500,2.83262e+06
2275,3.62299e+06,2.83262e+06
2275,3.62299e+06,1.59344e+07
2277,1.34859e+06,1.59344e+07
2275,1.34859e+06,6.0101e+06
2277,1.0567e+06,6.0101e+06
2277,1.0567e+06,5.48095e+06
2279,5.75294e+06,5.48095e+06
2279,5.75294e+06,167742
2279,5.75294e+06,1.79941e+06
2281,3.07797e+06,1.79941e+06
2283,2.00593e+06,1.79941e+06
2283,2.00593e+06,2.21905e+07
2283,2.00593e+06,322684
2285,1.07418e+07,322684
2285,1.07418e+07,897338
2281,1.07418e+07,8.57917e+06
2283,4.20321e+06,8.57917e+06
2283,4.20321e+06,1.86667e+06
2283,4.20321e+06,817410
2285,1.56933e+06,817410
2282,1.56933e+06,2.56212e+06
2284,2.48182e+06,2.56212e+06
2286,2.17559e+06,2.56212e+06
2280,2.17559e+06,1.01949e+07
2282,5.11798e+06,1.01949e+07
2284,1.74537e+07,1.01949e+07
2284,1.74537e+07,2.74886e+06
2283,1.74537e+07,1.59792e+07
2285,2.18769e+06,1.59792e+07
2284,2.18769e+06,1.72913e+06
2286,6.14672e+06,1.72913e+06
2286,6.14672e+06,2.48718e+06
2288,4.26119e+06,2.48718e+06
2285,4.26119e+06,3.93732e+06
2285,4.26119e+06,6.32609e+06
2287,1.24883e+06,6.32609e+06
2289,2.72747e+06,6.32609e+06
2286,2.72747e+06,1.90086e+07
2288,4.20532e+06,1.90086e+07
2288,4.20532e+06,1.69634e+06
2280,4.20532e+06,2.90909e+06
2282,4.84615e+06,2.90909e+06
2284,634529,2.90909e+06
2284,634529,722807
2284,634529,5.03846e+06
2284,634529,2.02525e+06
2286,50772.6,2.02525e+06
2288,619403,2.02525e+06
2288,619403,1.37037e+06
2290,8.19463e+06,1.37037e+06
2285,8.19463e+06,9.62382e+06
2287,8.55814e+06,9.62382e+06
2289,6.50222e+06,9.62382e+06
2285,6.50222e+06,4.39763e+06
2287,893701,4.39763e+06
2289,2.43066e+06,4.39763e+06
2285,2.43066e+06,9.47647e+06
2287,1.42864e+07,9.47647e+06
2286,1.42864e+07,2.11688e+07
2286,1.42864e+07,55172.4
2288,299674,55172.4
2290,1.03478e+06,55172.4
2290,1.03478e+06,250000
2289,1.03478e+06,2.77564e+06
2291,406154,2.77564e+06
2291,406154,3.48954e+06
2293,4.23102e+06,3.48954e+06
2293,4.23102e+06,4.96774e+06
2295,1.05911e+06,4.96774e+06
2295,1.05911e+06,1.65424e+06
2295,1.05911e+06,59027.8
2292,1.05911e+06,2.06796e+06
2294,1.59193e+07,2.06796e+06
2294,1.59193e+07,7.49577e+06
2294,1.59193e+07,3.70085e+06
2294,1.59193e+07,4.47934e+06
2296,2.70448e+06,4.47934e+06
2298,670103,4.47934e+06
2300,1.50959e+07,4.47934e+06
2290,1.50959e+07,3.99768e+06
2292,1.05455e+07,3.99768e+06
2294,1.15942e+06,3.99768e+06
2296,33254.2,3.99768e+06
2296,33254.2,141732
2296,33254.2,906250
2298,3.15e+06,906250
2297,3.15e+06,3.52465e+06
2299,767635,3.52465e+06
2299,767635,3.01195e+06
2301,1.89004e+06,3.01195e+06
2301,1.89004e+06,255937
2303,2.02341e+06,255937
2301,2.02341e+06,1.18006e+06
2303,433645,1.18006e+06
2303,433645,1.95652e+06
2302,433645,4.2145e+06
2304,7.54178e+06,4.2145e+06
2306,3.84753e+06,4.2145e+06
2301,3.84753e+06,8.36222e+06
2303,5.71554e+06,8.36222e+06
2305,1.85953e+06,8.36222e+06
2307,870370,8.36222e+06
2305,870370,4.1375e+06
2307,405825,4.1375e+06
2307,405825,3.66032e+06
2309,3.35109e+06,3.66032e+06
2308,3.35109e+06,4.45144e+06
2310,3.71926e+06,4.45144e+06
2312,1.01796e+06,4.45144e+06
2312,1.01796e+06,8.13333e+06
2314,3.2e+06,8.13333e+06
2314,3.2e+06,2.86819e+06
2316,2.93197e+06,2.86819e+06
2310,2.93197e+06,3.53421e+06
2312,2.10843e+06,3.53421e+06
2305,2.10843e+06,2.92224e+06
2302,2.10843e+06,3.88722e+06
2304,5.31925e+06,3.88722e+06
2306,6.5186e+06,3.88722e+06
2299,6.5186e+06,4.98368e+06
2301,2.54348e+07,4.98368e+06
2301,2.54348e+07,3.23333e+07
2301,2.54348e+07,3.07299e+06
2303,1.09535e+07,3.07299e+06
2305,9.35833e+07,3.07299e+06
2303,9.35833e+07,1.44067e+07
2305,1.08616e+07,1.44067e+07
2300,1.08616e+07,3.24202e+06
2302,6.3956e+06,3.24202e+06
2300,6.3956e+06,1.87395e+06
2302,85227.3,1.87395e+06
2302,85227.3,8.40394e+06
2302,85227.3,2.73404e+06
2304,2.17485e+07,2.73404e+06
2304,2.17485e+07,1.21875e+06
2302,2.17485e+07,3.45478e+06
2304,2.1608e+06,3.45478e+06
2303,2.1608e+06,4.24444e+06
2303,2.1608e+06,7.97419e+06
2305,749035,7.97419e+06
2304,749035,1.25946e+06
2306,3.61244e+06,1.25946e+06
2308,649171,1.25946e+06
2297,649171,5.84163e+06
2299,3.65319e+07,5.84163e+06
2294,3.65319e+07,3.50906e+06
2296,6.54878e+06,3.50906e+06
2298,3.49477e+06,3.50906e+06
2298,3.49477e+06,2.27619e+06
2300,2.74449e+06,2.27619e+06
2297,2.74449e+06,2.55439e+06
2294,2.74449e+06,3.14444e+06
2292,2.74449e+06,3.45821e+06
2294,7.05785e+06,3.45821e+06
2296,1.74825e+06,3.45821e+06
2294,1.74825e+06,4.85e+06
2296,4.44444e+06,4.85e+06
2298,3.60932e+06,4.85e+06
2296,3.60932e+06,6.21676e+06
2296,3.60932e+06,2.17376e+06
2298,6.60289e+06,2.17376e+06
2300,957711,2.17376e+06
2298,957711,3.73431e+06
2296,957711,4.79255e+06
2298,6.19106e+06,4.79255e+06
2300,1.22481e+06,4.79255e+06
2296,1.22481e+06,7.25e+06
2298,1.77119e+06,7.25e+06
2300,4.36545e+06,7.25e+06
2297,4.36545e+06,2.3039e+06
2299,621053,2.3039e+06
2301,2.06164e+06,2.3039e+06
2301,2.06164e+06,1.57586e+07
2293,2.06164e+06,4.89899e+06
2295,1.1224e+07,4.89899e+06
2295,1.1224e+07,632576
2297,1.91071e+06,632576
2295,1.91071e+06,3.81654e+06
2295,1.91071e+06,8.20202e+06
2297,1.84778e+07,8.20202e+06
2288,1.84778e+07,4.54849e+06
2290,1.00519e+07,4.54849e+06
2292,3.21138e+06,4.54849e+06
2290,3.21138e+06,1.63265e+06
2290,3.21138e+06,1.27447e+07
2289,3.21138e+06,3.9944e+06
2291,9.48322e+06,3.9944e+06
2290,9.48322e+06,1.44737e+06
2292,3.83149e+06,1.44737e+06
2291,3.83149e+06,3.92814e+06
2291,3.83149e+06,629474
2287,3.83149e+06,2.39898e+06
2289,7.90909e+06,2.39898e+06
2288,7.90909e+06,4.37197e+06
2290,5.78889e+06,4.37197e+06
2292,9.66667e+06,4.37197e+06
2294,3.63279e+06,4.37197e+06
2293,3.63279e+06,4.18862e+06
2295,7.74368e+06,4.18862e+06
2285,7.74368e+06,5.01867e+06
2283,7.74368e+06,4.44872e+06
2285,8.39412e+07,4.44872e+06
2284,8.39412e+07,1.13846e+08
2286,2.11392e+06,1.13846e+08
2288,1.50485e+06,1.13846e+08
2290,1.88919e+06,1.13846e+08
2287,1.88919e+06,3.55418e+06
2284,1.88919e+06,2.85321e+06
2284,1.88919e+06,756098
2286,1.12595e+07,756098
2286,1.12595e+07,6.31308e+06
2288,734694,6.31308e+06
2290,1.42683e+06,6.31308e+06
2292,1.70698e+06,6.31308e+06
2290,1.70698e+06,2.60238e+07
2292,7.22545e+06,2.60238e+07
2289,7.22545e+06,2.59437e+06
2291,509709,2.59437e+06
2293,2.28649e+06,2.59437e+06
2293,2.28649e+06,448598
2295,3.72388e+06,448598
2295,3.72388e+06,2.94727e+08
2297,975684,2.94727e+08
2299,2.93834e+06,2.94727e+08
2301,470930,2.94727e+08
2303,528302,2.94727e+08
2305,3.10194e+06,2.94727e+08
2305,3.10194e+06,1.31596e+06
2305,3.10194e+06,1.31153e+06
2303,3.10194e+06,2.69324e+06
2305,2.48294e+06,2.69324e+06
2307,6.95608e+06,2.69324e+06
2307,6.95608e+06,2.21667e+06
2303,6.95608e+06,6.76101e+06
2305,4.12639e+06,6.76101e+06
2301,4.12639e+06,4.02904e+06
2301,4.12639e+06,294671
2303,6.15512e+06,294671
2296,6.15512e+06,3.37156e+06
2298,3.97797e+06,3.37156e+06
2298,3.97797e+06,307554
2295,3.97797e+06,2.63941e+06
2297,6.09841e+06,2.63941e+06
2299,641161,2.63941e+06
2301,2.04912e+06,2.63941e+06
2299,2.04912e+06,1.93967e+06
2301,7.93264e+06,1.93967e+06
2294,7.93264e+06,5.84266e+06
2296,5.86726e+06,5.84266e+06
2298,2.41597e+06,5.84266e+06
2298,2.41597e+06,73619.6
2294,2.41597e+06,2.31967e+06
2296,2.75704e+06,2.31967e+06
2298,1.74438e+06,2.31967e+06
2296,1.74438e+06,3.95308e+06
2298,5.71078e+06,3.95308e+06
2297,5.71078e+06,5.5414e+06
2296,5.71078e+06,3.805e+06
2296,5.71078e+06,1.12834e+06
2298,5.28653e+06,1.12834e+06
2300,1.23136e+06,1.12834e+06
2302,45643.2,1.12834e+06
2302,45643.2,2.15054e+06
2304,1.32242e+06,2.15054e+06
2306,177778,2.15054e+06
2302,177778,3.75772e+06
2302,177778,100629
2300,177778,1.575e+06
2302,5.54105e+06,1.575e+06
2302,5.54105e+06,7.12903e+06
2304,4.17207e+06,7.12903e+06
2304,4.17207e+06,288732
2306,291028,288732
2305,291028,963576
2303,291028,1.84776e+07
2305,697270,1.84776e+07
2307,1.50334e+06,1.84776e+07
2309,826471,1.84776e+07
2309,826471,2.41969e+06
2309,826471,1.02105e+06
2311,1.07024e+06,1.02105e+06
2313,587426,1.02105e+06
2313,587426,2.38788e+07
2315,1.26187e+06,2.38788e+07
2313,1.26187e+06,1.19832e+06
2315,1.4363e+06,1.19832e+06
2315,1.4363e+06,349537
2313,1.4363e+06,1.57589e+06
2315,2.39174e+07,1.57589e+06
2315,2.39174e+07,8.48746e+06
2317,898455,8.48746e+06
2314,898455,3.42574e+06
2316,5.5114e+06,3.42574e+06
2316,5.5114e+06,6.05479e+06
2316,5.5114e+06,2.38931e+06
2316,5.5114e+06,1.95495e+06
2318,2.42857e+06,1.95495e+06
2318,2.42857e+06,5.76923e+06
2317,2.42857e+06,1.53648e+06
2319,2.65238e+06,1.53648e+06
2321,3.32482e+06,1.53648e+06
2319,3.32482e+06,1.73786e+06
2321,2.24582e+06,1.73786e+06
2323,151613,1.73786e+06
2325,792230,1.73786e+06
2322,792230,2.56832e+06
2322,792230,1.41667e+06
2321,792230,1.97419e+06
2323,3.54933e+06,1.97419e+06
2322,3.54933e+06,3.80333e+06
2322,3.54933e+06,2.09626e+06
2324,5.825e+06,2.09626e+06
2321,5.825e+06,8.83951e+06
2323,777586,8.83951e+06
2323,777586,351613
2323,777586,8.57609e+06
2325,6.70879e+06,8.57609e+06
2327,6.53731e+06,8.57609e+06
2329,2.84459e+06,8.57609e+06
2326,2.84459e+06,4.42737e+06
2328,4.296e+07,4.42737e+06
2327,4.296e+07,4.70984e+06
2327,4.296e+07,996310
2329,3.4589e+06,996310
2329,3.4589e+06,256281
2325,3.4589e+06,2.21087e+06
2327,1.88478e+06,2.21087e+06
2329,5.52273e+06,2.21087e+06
2315,5.52273e+06,4.59001e+06
2317,2.43865e+06,4.59001e+06
2314,2.43865e+06,4.47093e+06
2316,8.74847e+06,4.47093e+06
2318,1.0625e+06,4.47093e+06
2320,3.33819e+06,4.47093e+06
2320,3.33819e+06,141284
2320,3.33819e+06,648262
2314,3.33819e+06,3.41434e+06
2316,247335,3.41434e+06
2318,3.64286e+06,3.41434e+06
2318,3.64286e+06,774566
2317,3.64286e+06,1.11455e+06
2319,873377,1.11455e+06
2321,9.62346e+06,1.11455e+06
2317,9.62346e+06,1.69405e+06
2316,9.62346e+06,3.92933e+06
2315,9.62346e+06,7.77273e+06
2317,4.09971e+06,7.77273e+06
2319,3.88211e+06,7.77273e+06
2315,3.88211e+06,4.02345e+06
2317,6.76e+06,4.02345e+06
2319,1.21509e+06,4.02345e+06
2319,1.21509e+06,336336
2319,1.21509e+06,2.89848e+06
2321,1.05455e+06,2.89848e+06
2321,1.05455e+06,6.61404e+06
2323,2.27326e+06,6.61404e+06
2319,2.27326e+06,1.108e+06
2319,2.27326e+06,701299
2321,3.0996e+06,701299
2323,9.4491e+06,701299
2321,9.4491e+06,2.29151e+06
2321,9.4491e+06,1.01143e+06
2314,9.4491e+06,8.13429e+06
2316,2.28726e+07,8.13429e+06
2312,2.28726e+07,5.57209e+06
2311,2.28726e+07,9.49231e+06
2313,9.25e+06,9.49231e+06
2313,9.25e+06,9.09167e+07
2315,9.27083e+06,9.09167e+07
2313,9.27083e+06,5.11599e+06
2313,9.27083e+06,4.96154e+06
2315,1.1995e+07,4.96154e+06
2317,1.28942e+06,4.96154e+06
